Unnamed: 0,chembl_id,value,smiles,Fixed_SMILES,Processing_Status,Filter_Status
821,CHEMBL3586434,92.5,Cc1cc(C)nc(N2C[C@H]3CN(C(=O)c4ccc(F)cc4-n4nccn4)C[C@H]3C2)n1,Cc1cc(C)nc(N2C[C@H]3CN(C(=O)c4ccc(F)cc4-n4nccn4)C[C@H]3C2)n1,Success,Pass
822,CHEMBL3589557,85.2,Cl.O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(F)cc1Cl)N1CCN2CCC[C@@H]2C1,O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(F)cc1Cl)N1CCN2CCC[C@@H]2C1,Success,Pass
823,CHEMBL3593814,99.0,COc1ccc(CNC(=O)c2cc(C#CC(C)(C)NC(C)=O)cnc2NCc2ccc3c(c2)OCO3)cc1Cl,COc1ccc(CNC(=O)c2cc(C#CC(C)(C)NC(C)=O)cnc2NCc2ccc3c(c2)OCO3)cc1Cl,Success,Pass
824,CHEMBL3593815,99.0,Cc1ccc(CNC(=O)c2cc(C#CC(C)(C)O)cnc2NCc2ccc3c(c2)OCO3)cc1C(F)F,Cc1ccc(CNC(=O)c2cc(C#CC(C)(C)O)cnc2NCc2ccc3c(c2)OCO3)cc1C(F)F,Success,Pass
825,CHEMBL3594232,99.9,Cc1cc(C(=O)O)nc(N2C[C@H]3C[C@@H](c4ccccc4C(F)(F)F)C[C@H]3C2)n1,Cc1cc(C(=O)O)nc(N2C[C@H]3C[C@@H](c4ccccc4C(F)(F)F)C[C@H]3C2)n1,Success,Pass
826,CHEMBL359744,75.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,Success,Pass
827,CHEMBL3598099,97.5,C[C@@H](OC(=O)N1CCC(O[C@H]2CC[C@H](Oc3cnc(S(C)(=O)=O)cn3)CC2)CC1)C(F)(F)F,C[C@@H](OC(=O)N1CCC(O[C@H]2CC[C@H](Oc3cnc(S(C)(=O)=O)cn3)CC2)CC1)C(F)(F)F,Success,Pass
828,CHEMBL36,87.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,Success,Pass
829,CHEMBL3600993,98.6,Cc1oc(-c2ccccc2)nc1COc1ccc(CCC(=O)O)cc1,Cc1oc(-c2ccccc2)nc1COc1ccc(CCC(=O)O)cc1,Success,Pass
830,CHEMBL3601001,98.5,Cc1ccc(-c2noc(COc3ccc(CCC(=O)O)cc3)n2)cc1,Cc1ccc(-c2noc(COc3ccc(CCC(=O)O)cc3)n2)cc1,Success,Pass
831,CHEMBL3601003,99.9,O=C(O)CCc1ccc(OCc2nc(-c3ccc(Cl)cc3)no2)cc1,O=C(O)CCc1ccc(OCc2nc(-c3ccc(Cl)cc3)no2)cc1,Success,Pass
832,CHEMBL3603857,87.0,Cc1cc(C)c(CNC(=O)c2c(C)n(C(C)C(=O)N3CCCC3)c3ccccc23)c(O)n1,Cc1cc(C)c(CNC(=O)c2c(C)n(C(C)C(=O)N3CCCC3)c3ccccc23)c(O)n1,Success,Pass
833,CHEMBL3604214,95.8,Nc1ncc(-c2ccccc2)nc1C(=O)NC1CCCC1,Nc1ncc(-c2ccccc2)nc1C(=O)NC1CCCC1,Success,Pass
834,CHEMBL3604215,95.0,CCC(CC)NC(=O)c1nc(-c2ccccc2)cnc1N,CCC(CC)NC(=O)c1nc(-c2ccccc2)cnc1N,Success,Pass
835,CHEMBL3604225,98.5,CC(C)(C)NC(=O)c1nc(-c2ccccc2)cnc1N,CC(C)(C)NC(=O)c1nc(-c2ccccc2)cnc1N,Success,Pass
836,CHEMBL3604237,95.0,CCC(C)NC(=O)c1nc(-c2ccccc2C#N)cnc1N,CCC(C)NC(=O)c1nc(-c2ccccc2C#N)cnc1N,Success,Pass
837,CHEMBL3604239,97.2,CCC(C)NC(=O)c1nc(-c2cccc(Cl)c2)cnc1N,CCC(C)NC(=O)c1nc(-c2cccc(Cl)c2)cnc1N,Success,Pass
838,CHEMBL3604247,94.2,CCC(C)NC(=O)c1nc(-c2ccc(F)cc2)cnc1N,CCC(C)NC(=O)c1nc(-c2ccc(F)cc2)cnc1N,Success,Pass
839,CHEMBL3604248,97.0,CCC(C)NC(=O)c1nc(-c2ccc(Cl)cc2)cnc1N,CCC(C)NC(=O)c1nc(-c2ccc(Cl)cc2)cnc1N,Success,Pass
840,CHEMBL3604257,96.4,CCC(CC)NC(=O)c1nc(-c2cccc(C)c2)cnc1N,CCC(CC)NC(=O)c1nc(-c2cccc(C)c2)cnc1N,Success,Pass
841,CHEMBL3604259,96.4,CCC(CC)NC(=O)c1nc(-c2ccc(F)cc2)cnc1N,CCC(CC)NC(=O)c1nc(-c2ccc(F)cc2)cnc1N,Success,Pass
842,CHEMBL3604260,97.8,CCC(CC)NC(=O)c1nc(-c2ccc(F)c(C)c2)cnc1N,CCC(CC)NC(=O)c1nc(-c2ccc(F)c(C)c2)cnc1N,Success,Pass
843,CHEMBL3604261,97.1,CCC(CC)NC(=O)c1nc(-c2ccc(F)cc2C#N)cnc1N,CCC(CC)NC(=O)c1nc(-c2ccc(F)cc2C#N)cnc1N,Success,Pass
844,CHEMBL3604265,96.2,N#Cc1ccccc1-c1cnc(N)c(C(=O)NC2CCCC2)n1,N#Cc1ccccc1-c1cnc(N)c(C(=O)NC2CCCC2)n1,Success,Pass
845,CHEMBL3604266,97.7,Cc1cccc(-c2cnc(N)c(C(=O)NC3CCCC3)n2)c1,Cc1cccc(-c2cnc(N)c(C(=O)NC3CCCC3)n2)c1,Success,Pass
846,CHEMBL3604331,82.5,C[C@@H]1c2nnc(-c3ccccn3)n2CCN1C(=O)c1cccc(Cl)c1Cl,C[C@@H]1c2nnc(-c3ccccn3)n2CCN1C(=O)c1cccc(Cl)c1Cl,Success,Pass
847,CHEMBL3604333,88.5,C[C@H]1Cn2c(nnc2-c2ccc(F)cc2)CN1C(=O)c1cccc(Cl)c1Cl,C[C@H]1Cn2c(nnc2-c2ccc(F)cc2)CN1C(=O)c1cccc(Cl)c1Cl,Success,Pass
848,CHEMBL3604421,86.9,C[C@H]1Cn2c(nnc2-c2ccc(F)cc2)CN1C(=O)c1cccc(C(F)(F)F)c1Cl,C[C@H]1Cn2c(nnc2-c2ccc(F)cc2)CN1C(=O)c1cccc(C(F)(F)F)c1Cl,Success,Pass
849,CHEMBL3604423,69.8,C[C@H]1Cn2c(nnc2-c2cnccn2)CN1C(=O)c1cccc(C(F)(F)F)c1Cl,C[C@H]1Cn2c(nnc2-c2cnccn2)CN1C(=O)c1cccc(C(F)(F)F)c1Cl,Success,Pass
850,CHEMBL3604424,49.0,C[C@H]1Cn2c(nnc2-c2ccccn2)CN1C(=O)c1cccc(Cl)c1Cl,C[C@H]1Cn2c(nnc2-c2ccccn2)CN1C(=O)c1cccc(Cl)c1Cl,Success,Pass
851,CHEMBL3604426,82.6,COc1ccnc(-c2nnc3n2C[C@H](C)N(C(=O)c2cccc(Cl)c2Cl)C3)c1,COc1ccnc(-c2nnc3n2C[C@H](C)N(C(=O)c2cccc(Cl)c2Cl)C3)c1,Success,Pass
852,CHEMBL3604429,74.6,C[C@H]1Cn2c(nnc2-c2cc(F)ccn2)CN1C(=O)c1cccc(Cl)c1Cl,C[C@H]1Cn2c(nnc2-c2cc(F)ccn2)CN1C(=O)c1cccc(Cl)c1Cl,Success,Pass
853,CHEMBL3604499,98.4,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2nccnc2NCCO)cc1,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2nccnc2NCCO)cc1,Success,Pass
854,CHEMBL3605415,72.2,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)CN2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)CN2)cc1,Success,Pass
855,CHEMBL3605416,91.0,Nc1ccccc1NC(=O)c1ccc(CSC2=N[C@@H](c3ccccc3)CN2)cc1,Nc1ccccc1NC(=O)c1ccc(CSC2=N[C@@H](c3ccccc3)CN2)cc1,Success,Pass
856,CHEMBL3605446,99.0,Cc1cc(C)c(CNC(=O)c2c(C)n([C@H](C)c3ccccc3)c3ccccc23)c(=O)[nH]1,Cc1cc(C)c(CNC(=O)c2c(C)n([C@H](C)c3ccccc3)c3ccccc23)c(=O)[nH]1,Success,Pass
857,CHEMBL3605448,98.0,Cc1cc(C)c(CNC(=O)c2c(C)n(C(C)c3cnn(C)c3)c3ccccc23)c(=O)[nH]1,Cc1cc(C)c(CNC(=O)c2c(C)n(C(C)c3cnn(C)c3)c3ccccc23)c(=O)[nH]1,Success,Pass
858,CHEMBL3605449,98.0,Cc1cc(C)c(CNC(=O)c2c(C)n(C(C)c3ccccn3)c3ccccc23)c(=O)[nH]1,Cc1cc(C)c(CNC(=O)c2c(C)n(C(C)c3ccccn3)c3ccccc23)c(=O)[nH]1,Success,Pass
859,CHEMBL3605450,97.0,Cc1cc(C)c(CNC(=O)c2c(C)n(C(C)C)c3ccccc23)c(O)n1,Cc1cc(C)c(CNC(=O)c2c(C)n(C(C)C)c3ccccc23)c(O)n1,Success,Pass
860,CHEMBL3605451,99.0,CCC(C)n1c(C)c(C(=O)NCc2c(C)cc(C)nc2O)c2ccccc21,CCC(C)n1c(C)c(C(=O)NCc2c(C)cc(C)nc2O)c2ccccc21,Success,Pass
861,CHEMBL3605452,91.0,COC[C@@H](C)n1c(C)c(C(=O)NCc2c(C)cc(C)nc2O)c2ccccc21,COC[C@@H](C)n1c(C)c(C(=O)NCc2c(C)cc(C)nc2O)c2ccccc21,Success,Pass
862,CHEMBL3605453,94.0,Cc1cc(C)c(CNC(=O)c2c(C)n([C@H](C)C3CCOCC3)c3ccccc23)c(=O)[nH]1,Cc1cc(C)c(CNC(=O)c2c(C)n([C@H](C)C3CCOCC3)c3ccccc23)c(=O)[nH]1,Success,Pass
863,CHEMBL3605454,70.0,Cc1cc(C)c(CNC(=O)c2c(C)n([C@H](C)C3CCN(C)CC3)c3ccccc23)c(=O)[nH]1,Cc1cc(C)c(CNC(=O)c2c(C)n([C@H](C)C3CCN(C)CC3)c3ccccc23)c(=O)[nH]1,Success,Pass
864,CHEMBL3605455,95.0,CCS(=O)(=O)N1CCC([C@@H](C)n2c(C)c(C(=O)NCc3c(C)cc(C)[nH]c3=O)c3ccccc32)CC1,CCS(=O)(=O)N1CCC([C@@H](C)n2c(C)c(C(=O)NCc3c(C)cc(C)[nH]c3=O)c3ccccc32)CC1,Success,Pass
865,CHEMBL3605456,90.0,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12,Success,Pass
866,CHEMBL3605457,92.0,CCS(=O)(=O)N1CCC([C@@H](C)n2c(C)c(C(=O)NCc3c(OC)cc(C)[nH]c3=O)c3ccccc32)CC1,CCS(=O)(=O)N1CCC([C@@H](C)n2c(C)c(C(=O)NCc3c(OC)cc(C)[nH]c3=O)c3ccccc32)CC1,Success,Pass
867,CHEMBL3605458,98.0,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(S(=O)(=O)CC)CC2)c2ccccc12,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(S(=O)(=O)CC)CC2)c2ccccc12,Success,Pass
868,CHEMBL3605492,87.5,Nc1ccccc1NC(=O)c1ccc(CSC2=N[C@@H](c3cccnc3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CSC2=N[C@@H](c3cccnc3)CO2)cc1,Success,Pass
869,CHEMBL3605493,96.5,Nc1ccccc1NC(=O)c1ccc(CSC2=N[C@@H](Cc3ccccc3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CSC2=N[C@@H](Cc3ccccc3)CO2)cc1,Success,Pass
870,CHEMBL3605494,85.3,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)CO2)cc1,Success,Pass
871,CHEMBL3605495,84.7,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@H](c3ccccc3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@H](c3ccccc3)CO2)cc1,Success,Pass
872,CHEMBL3605496,88.1,Nc1ccccc1NC(=O)c1ccc(CNC2=NC(c3ccc(F)cc3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=NC(c3ccc(F)cc3)CO2)cc1,Success,Pass
873,CHEMBL3605497,88.5,Nc1ccccc1NC(=O)c1ccc(CNC2=NC(c3cccc(F)c3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=NC(c3cccc(F)c3)CO2)cc1,Success,Pass
874,CHEMBL3605498,94.3,Nc1ccccc1NC(=O)c1ccc(CNC2=NC(c3ccc(C(F)(F)F)cc3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=NC(c3ccc(C(F)(F)F)cc3)CO2)cc1,Success,Pass
875,CHEMBL3605499,74.4,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccc(O)cc3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccc(O)cc3)CO2)cc1,Success,Pass
876,CHEMBL3605500,68.7,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3cccnc3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3cccnc3)CO2)cc1,Success,Pass
877,CHEMBL3605501,85.9,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](Cc3ccccc3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](Cc3ccccc3)CO2)cc1,Success,Pass
878,CHEMBL3605502,84.9,Nc1ccccc1NC(=O)c1ccc(CNC2=NC[C@@H](c3ccccc3)O2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=NC[C@@H](c3ccccc3)O2)cc1,Success,Pass
879,CHEMBL3605503,89.9,Nc1ccccc1NC(=O)c1ccc(CNC2=NC[C@H](c3ccccc3)O2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=NC[C@H](c3ccccc3)O2)cc1,Success,Pass
880,CHEMBL3605504,96.6,Nc1ccccc1NC(=O)c1ccc(CNC2=NC(c3ccccc3)(c3ccccc3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=NC(c3ccccc3)(c3ccccc3)CO2)cc1,Success,Pass
881,CHEMBL3605505,96.9,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)[C@H](c3ccccc3)O2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)[C@H](c3ccccc3)O2)cc1,Success,Pass
882,CHEMBL3605506,94.9,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@H](c3ccccc3)[C@H](c3ccccc3)O2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@H](c3ccccc3)[C@H](c3ccccc3)O2)cc1,Success,Pass
883,CHEMBL3605507,46.8,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](Cc3c[nH]cn3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](Cc3c[nH]cn3)CO2)cc1,Success,Pass
884,CHEMBL3605508,46.5,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@H](Cc3c[nH]cn3)CO2)cc1,Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@H](Cc3c[nH]cn3)CO2)cc1,Success,Pass
885,CHEMBL3608927,93.9,Cc1nc(NC(=O)N2CC[C@@H](C)[C@H]2C(N)=O)sc1-c1csc(C2(C(F)(F)F)CC2)n1,Cc1nc(NC(=O)N2CC[C@@H](C)[C@H]2C(N)=O)sc1-c1csc(C2(C(F)(F)F)CC2)n1,Success,Pass
886,CHEMBL3608930,92.2,Cc1nc(NC(=O)N2C[C@H](F)C[C@H]2C(N)=O)sc1-c1csc(C(C)(C)C)n1,Cc1nc(NC(=O)N2C[C@H](F)C[C@H]2C(N)=O)sc1-c1csc(C(C)(C)C)n1,Success,Pass
887,CHEMBL3608936,90.2,Cc1nc(NC(=O)N2CC[C@@H]3C[C@@]32C(N)=O)sc1-c1csc(C(C)(C)C)n1,Cc1nc(NC(=O)N2CC[C@@H]3C[C@@]32C(N)=O)sc1-c1csc(C(C)(C)C)n1,Success,Pass
888,CHEMBL3609514,91.9,CC(C)(C)c1nc2c(s1)CCc1nc(NC(=O)N3CCC[C@H]3C(N)=O)sc1-2,CC(C)(C)c1nc2c(s1)CCc1nc(NC(=O)N3CCC[C@H]3C(N)=O)sc1-2,Success,Pass
889,CHEMBL3609515,95.3,NC(=O)[C@@H]1CCCN1C(=O)Nc1nc2c(s1)-c1nc(CC3CC3)sc1CC2,NC(=O)[C@@H]1CCCN1C(=O)Nc1nc2c(s1)-c1nc(CC3CC3)sc1CC2,Success,Pass
890,CHEMBL3609516,91.9,CC(C)(C)c1nc2c(s1)CCc1nc(NC(=O)N3CCC[C@@]3(C)C(N)=O)sc1-2,CC(C)(C)c1nc2c(s1)CCc1nc(NC(=O)N3CCC[C@@]3(C)C(N)=O)sc1-2,Success,Pass
891,CHEMBL3609523,90.3,CC(C)(C)c1ncc2c(n1)-c1sc(NC(=O)N3CCC[C@@]3(C)C(N)=O)nc1CC2,CC(C)(C)c1ncc2c(n1)-c1sc(NC(=O)N3CCC[C@@]3(C)C(N)=O)nc1CC2,Success,Pass
892,CHEMBL3609524,89.55,CC(C)(C)c1ncc2c(n1)-c1sc(NC(=O)N3CC[C@@H]4C[C@@]43C(N)=O)nc1CC2,CC(C)(C)c1ncc2c(n1)-c1sc(NC(=O)N3CC[C@@H]4C[C@@]43C(N)=O)nc1CC2,Success,Pass
893,CHEMBL3609525,90.4,C[C@@H]1CCN(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)ncc2CC3)[C@@H]1C(N)=O,C[C@@H]1CCN(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)ncc2CC3)[C@@H]1C(N)=O,Success,Pass
894,CHEMBL3609528,78.7,CN(C)C[C@@]1(C(N)=O)CCCN1C(=O)Nc1nc2c(s1)-c1nc(C(C)(C)C)ncc1CC2,CN(C)C[C@@]1(C(N)=O)CCCN1C(=O)Nc1nc2c(s1)-c1nc(C(C)(C)C)ncc1CC2,Success,Pass
895,CHEMBL3609529,89.7,CN(C)[C@@H]1C[C@@H](C(N)=O)N(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)ncc2CC3)C1,CN(C)[C@@H]1C[C@@H](C(N)=O)N(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)ncc2CC3)C1,Success,Pass
896,CHEMBL3609536,84.4,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C(C)C)n1,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C(C)C)n1,Success,Pass
897,CHEMBL3609538,90.8,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C2CCC2)n1,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C2CCC2)n1,Success,Pass
898,CHEMBL3609539,92.2,CCC(CC)c1nc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2C)cs1,CCC(CC)c1nc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2C)cs1,Success,Pass
899,CHEMBL3609540,92.2,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C2(C)CC2)n1,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C2(C)CC2)n1,Success,Pass
900,CHEMBL3609749,99.1,COc1cc(-c2cn([C@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,COc1cc(-c2cn([C@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,Success,Pass
901,CHEMBL3609754,98.7,Cc1cn(-c2ccc(-c3cn([C@H]4CCc5c(F)cccc5N(CC(F)(F)F)C4=O)nn3)c(F)c2)cn1,Cc1cn(-c2ccc(-c3cn([C@H]4CCc5c(F)cccc5N(CC(F)(F)F)C4=O)nn3)c(F)c2)cn1,Success,Pass
902,CHEMBL3609755,99.1,COc1c(-c2cn([C@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc(-n2cnc(C)c2)c1F,COc1c(-c2cn([C@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc(-n2cnc(C)c2)c1F,Success,Pass
903,CHEMBL3609759,97.6,COc1cc(-c2cn([C@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)n1,COc1cc(-c2cn([C@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)n1,Success,Pass
904,CHEMBL3609819,99.9,COc1cccc2nc(CCCN(C)CC[C@]3(OC(=O)C(C)C)C[C@H]4CCC[C@@H]3c3ccccc34)[nH]c12,COc1cccc2nc(CCCN(C)CC[C@]3(OC(=O)C(C)C)C[C@H]4CCC[C@@H]3c3ccccc34)[nH]c12,Success,Pass
905,CHEMBL3613075,94.0,COc1cccc(OC)c1C(=O)/C=C/c1ccco1,COc1cccc(OC)c1C(=O)/C=C/c1ccco1,Success,Pass
906,CHEMBL3617260,94.8,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)CCC[C@]21C,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CNS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)CCC[C@]21C,Success,Pass
907,CHEMBL3617295,99.0,O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2)c1c(F)cccc1F,O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2)c1c(F)cccc1F,Success,Pass
908,CHEMBL3617297,99.0,O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC2)c1c(F)cccc1F,O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CC2)c1c(F)cccc1F,Success,Pass
909,CHEMBL3617309,99.0,O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2)c1ccccc1Cl,O=C(Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(F)cc1)CCC2)c1ccccc1Cl,Success,Pass
910,CHEMBL361812,97.5,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,Success,Pass
911,CHEMBL3618201,99.8,O=C(O)c1ccc(Oc2cc(NC(=O)N3CCC(O)(c4ccc(F)cc4)CC3)cc(Oc3ccc(F)cc3)c2)cc1,O=C(O)c1ccc(Oc2cc(NC(=O)N3CCC(O)(c4ccc(F)cc4)CC3)cc(Oc3ccc(F)cc3)c2)cc1,Success,Pass
912,CHEMBL3622137,99.1,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(C)s3)nc21,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(C)s3)nc21,Success,Pass
913,CHEMBL3622204,80.0,C[C@@H](Oc1cc(-c2cnn(C)c2)cc2ncsc12)[C@H]1CNC(=O)C1,C[C@@H](Oc1cc(-c2cnn(C)c2)cc2ncsc12)[C@H]1CNC(=O)C1,Success,Pass
914,CHEMBL3622205,80.0,C[C@@H](Oc1nc(-c2cnn(C)c2)cc2ncsc12)[C@H]1CNC(=O)C1,C[C@@H](Oc1nc(-c2cnn(C)c2)cc2ncsc12)[C@H]1CNC(=O)C1,Success,Pass
915,CHEMBL3622206,80.0,C[C@@H](Oc1cc(-c2cnn(C)c2)cc2nscc12)[C@H]1CNC(=O)C1,C[C@@H](Oc1cc(-c2cnn(C)c2)cc2nscc12)[C@H]1CNC(=O)C1,Success,Pass
916,CHEMBL3622207,80.0,C[C@@H](Oc1nc(-c2cnn(C)c2)cc2nscc12)[C@H]1CNC(=O)C1,C[C@@H](Oc1nc(-c2cnn(C)c2)cc2nscc12)[C@H]1CNC(=O)C1,Success,Pass
917,CHEMBL3622324,95.0,Cc1ncc(Cl)c(N2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)CC2)n1,Cc1ncc(Cl)c(N2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)CC2)n1,Success,Pass
918,CHEMBL3622331,96.0,COc1nc(N2CC[C@@H](C)N(C(=O)c3cc(C)ccc3-n3nccn3)CC2)ncc1C(F)(F)F,COc1nc(N2CC[C@@H](C)N(C(=O)c3cc(C)ccc3-n3nccn3)CC2)ncc1C(F)(F)F,Success,Pass
919,CHEMBL3623439,100.0,Oc1ccc(Nc2ncc(-c3ccncc3-c3ccccc3Cl)s2)cc1,Oc1ccc(Nc2ncc(-c3ccncc3-c3ccccc3Cl)s2)cc1,Success,Pass
920,CHEMBL3623442,100.0,Cc1ccc(-c2cnccc2-c2cnc(NC(=O)C(C)C)s2)c(Cl)c1,Cc1ccc(-c2cnccc2-c2cnc(NC(=O)C(C)C)s2)c(Cl)c1,Success,Pass
921,CHEMBL3623443,100.0,COc1ccc(-c2cnccc2-c2cnc(NC(=O)C(C)C)s2)c(C(F)(F)F)c1,COc1ccc(-c2cnccc2-c2cnc(NC(=O)C(C)C)s2)c(C(F)(F)F)c1,Success,Pass
922,CHEMBL3623814,97.5,C[C@H](O)CN1C(=O)c2c3c(c(O)c(=O)n2[C@@]12CC[C@H]1C[C@H]12)C(=O)N(Cc1ccc(F)c(Cl)c1)CC3,C[C@H](O)CN1C(=O)c2c3c(c(O)c(=O)n2[C@@]12CC[C@H]1C[C@H]12)C(=O)N(Cc1ccc(F)c(Cl)c1)CC3,Success,Pass
923,CHEMBL3623815,98.0,CN1C(=O)c2c3c(c(O)c(=O)n2[C@]12CC[C@@H]1C[C@@]12CO)C(=O)N(Cc1ccc(F)c(Cl)c1)CC3,CN1C(=O)c2c3c(c(O)c(=O)n2[C@]12CC[C@@H]1C[C@@]12CO)C(=O)N(Cc1ccc(F)c(Cl)c1)CC3,Success,Pass
924,CHEMBL3627841,97.0,COc1ccc(-n2c(CCN3C(=O)c4cccc(OC(C)C)c4C3=O)nc3ccccc3c2=O)cc1,COc1ccc(-n2c(CCN3C(=O)c4cccc(OC(C)C)c4C3=O)nc3ccccc3c2=O)cc1,Success,Pass
925,CHEMBL3627844,93.0,COc1ccc(-n2c(CCN3C(=O)c4cccc(-c5ccncc5)c4C3=O)nc3ccccc3c2=O)cc1,COc1ccc(-n2c(CCN3C(=O)c4cccc(-c5ccncc5)c4C3=O)nc3ccccc3c2=O)cc1,Success,Pass
