,chembl_id,value,smiles
572,CHEMBL2204519,4.6,C[C@H](NC(=O)c1ccc(N2C3CCC2CC(NC(=O)c2ccc(C(N)=O)c(NC4CCC4)c2)C3)nc1)c1ccc(N2CCN(C)CC2)cc1
573,CHEMBL2204520,1.5,C[C@H](NC(=O)c1ccc(N2C3CCC2CC(NC(=O)c2ccc(C(N)=O)c(NCC4CC4)c2)C3)nc1)c1ccc(N2CCN(C)CC2)cc1
574,CHEMBL2204521,3.2,C[C@H](NC(=O)c1ccc(N2C3CCC2CC(NC(=O)c2ccc(C(N)=O)c(Nc4ccccc4)c2)C3)nc1)c1ccc(N2CCN(C)CC2)cc1
575,CHEMBL2204522,48.0,NC(=O)c1ccc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)NC3CCCC3)cn2)cc1NCC1CC1
576,CHEMBL2204523,324.0,CCNC(=O)c1ccc(N2C3CCC2CC(NC(=O)c2ccc(C(N)=O)c(NCC4CC4)c2)C3)nc1
577,CHEMBL2204525,442.0,CC(=O)c1ccc(N2C3CCC2CC(NC(=O)c2ccc(C(N)=O)c(NCC4CC4)c2)C3)nc1
578,CHEMBL2204646,20.8,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)cn3)c3cn(C)nc3c2)cn1
579,CHEMBL2204647,17.0,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)cn3)c3cc(C)nn3c2)cn1
580,CHEMBL2204648,14.6,Cc1cnc(NC(=O)c2cc(Oc3ccc(C(=O)N(C)C)cc3)c3cn(C)nc3c2)cn1
581,CHEMBL2204649,20.4,Cc1cnc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)c3cn(C)nc3c2)cn1
582,CHEMBL2204650,10.6,CCS(=O)(=O)c1ccc(Oc2cc(C(=O)Nc3cnc(C)cn3)cc3nn(C)cc23)cc1
583,CHEMBL2204651,17.8,Cc1cnc(NC(=O)c2cc(Oc3ccc(S(=O)(=O)C4CC4)cc3)c3cn(C)nc3c2)cn1
584,CHEMBL2204652,13.6,Cc1cnc(NC(=O)c2cc(Oc3ccc(S(=O)(=O)N(C)C)cc3)c3cn(C)nc3c2)cn1
585,CHEMBL2204655,20.2,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)c(F)c3)c3cn(C)nc3c2)cn1
586,CHEMBL2204656,11.9,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N4CCC4)c(F)c3)c3cn(C)nc3c2)cn1
587,CHEMBL2204657,11.5,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cn(C)nc3c2)cn1
588,CHEMBL2204658,13.4,CCn1cc2c(Oc3ccc(S(C)(=O)=O)cc3)cc(C(=O)Nc3cnc(C)cn3)cc2n1
589,CHEMBL2204659,14.2,CCCn1cc2c(Oc3ccc(S(C)(=O)=O)cc3)cc(C(=O)Nc3cnc(C)cn3)cc2n1
590,CHEMBL2204660,6.3,Cc1cnc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)c3cn(CCO)nc3c2)cn1
591,CHEMBL2204661,15.5,Cc1cnc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)c3cn(C4CC4)nc3c2)cn1
592,CHEMBL2204662,13.8,CCn1cc2c(Oc3cnc(C(=O)N(C)C)c(F)c3)cc(C(=O)Nc3cnc(C)cn3)cc2n1
593,CHEMBL2204663,16.3,CCn1cc2c(Oc3cnc(C(=O)N4CCC4)c(F)c3)cc(C(=O)Nc3cnc(C)cn3)cc2n1
594,CHEMBL2205785,3.0,CCN(CC)C(=S)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc(N(C)C)ccc23)s1.F[P-](F)(F)(F)(F)F
595,CHEMBL2205786,4.0,CN(C)c1ccc2c(-c3ccc(C(=O)N4CCCCC4)s3)c3ccc(=[N+](C)C)cc-3sc2c1.F[P-](F)(F)(F)(F)F
596,CHEMBL2205787,9.0,CCN(CC)C(=O)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3c4c5c(cc23)CCCN5CCC4)s1.F[P-](F)(F)(F)(F)F
597,CHEMBL2205788,2.0,CCN(CC)C(=S)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3c4c5c(cc23)CCCN5CCC4)s1.F[P-](F)(F)(F)(F)F
598,CHEMBL2205789,4.0,C[N+](C)=c1ccc2c(-c3ccc(C(=O)N4CCCCC4)s3)c3cc4c5c(c3sc-2c1)CCCN5CCC4.F[P-](F)(F)(F)(F)F
599,CHEMBL2205790,14.0,CCN(CC)C(=O)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc4c(cc23)C(C)(C)CCN4C)s1.F[P-](F)(F)(F)(F)F
600,CHEMBL2205791,1.0,CCN(CC)C(=S)c1ccc(-c2c3ccc(=[N+](C)C)cc-3sc3cc4c(cc23)C(C)(C)CCN4C)s1.F[P-](F)(F)(F)(F)F
601,CHEMBL2205792,4.0,CN1CCC(C)(C)c2cc3c(-c4ccc(C(=O)N5CCCCC5)s4)c4ccc(=[N+](C)C)cc-4sc3cc21.F[P-](F)(F)(F)(F)F
602,CHEMBL2205793,1.0,CN1CCC(C)(C)c2cc3c(-c4ccc(C(=S)N5CCCCC5)s4)c4ccc(=[N+](C)C)cc-4sc3cc21.F[P-](F)(F)(F)(F)F
603,CHEMBL2206059,8.2,CS(=O)(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@@H]1C[C@H]2CC[C@@H]1C2
604,CHEMBL2206288,10.0,c1cc([C@H]2C[C@@H](CN3CCOCC3)C2)ccc1CN1CCCC1
605,CHEMBL2220900,12.9,CCNC(=O)Nc1nc2cc(-c3cnc(C(C)(C)O)nc3)c(F)c([C@H]3CCCO3)c2[nH]1
606,CHEMBL223402,13.0,O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O
607,CHEMBL229402,5.8,Cc1cc(-c2ccc(N(C)C)cc2)cc(-c2ccc(N(C)C)cc2)[s+]1.[I-]
608,CHEMBL229404,22.0,CCCc1cc(-c2ccc(N(C)C)cc2)cc(-c2ccc(N(C)C)cc2)[s+]1.[I-]
609,CHEMBL229938,5.3,CN(C)c1ccc(-c2cc(-c3ccc(N(C)C)cc3)[s+]c(C(C)(C)C)c2)cc1.[I-]
610,CHEMBL23,544.5,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
611,CHEMBL2312158,3.5,Cc1c(Oc2ccc(-n3cnnn3)cc2F)ncnc1N1C2CC3CC1CC(C2)N3C(=O)OC1(C)CC1
612,CHEMBL2322331,753.0,Cc1nn2c(O)cc(N3CCOCC3)nc2c1Cc1cccc(C(F)(F)F)c1C
613,CHEMBL2322371,8.0,Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1-c1nc2cc(N3CCCC3)ncc2[nH]1
614,CHEMBL2322764,20.0,CC(C)n1ncnc1-c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2
615,CHEMBL2322778,13.0,NC(=O)c1ccc2c(c1)OCCc1cc(-c3ncnn3-c3ccc(F)cc3F)sc1-2
616,CHEMBL232518,340.0,CCCC[C@H](NC(=O)O[C@H](Cn1ccc(C(F)(F)F)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
617,CHEMBL23254,3.05,CC(C)[C@H](CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1
618,CHEMBL2326472,17.0,Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1
619,CHEMBL2326613,27.5,CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)O)cccc32)c1
620,CHEMBL2326620,50.0,CN[C@H](C)C(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(OC)cccc32)c1
621,CHEMBL2326621,121.0,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)N)c1
622,CHEMBL2326622,45.0,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@@H]2CCCCN2)c1
623,CHEMBL2326624,97.0,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@@H]2COCCN2)c1
624,CHEMBL2326625,300.0,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C2COCCN2C)c1
625,CHEMBL2326633,111.0,COc1cc(F)cc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1
626,CHEMBL232713,150.0,CCCC[C@H](NC(=O)O[C@H](Cn1cnc2cc(Cl)c(Cl)cc21)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
627,CHEMBL2331590,1.0,COCc1cn(CCCCO)c(Cn2c(=O)n(C3CC3)c3ccncc32)n1
628,CHEMBL2331646,20.2,CCNc1nc2c(c(C(N)=O)n1)CN(C(=O)CCc1ccc(C(C)C)cc1)CC2
629,CHEMBL2331648,14.7,CCNc1nc2c(c(C(N)=O)n1)CN(C(=O)CCc1ccc(OC(F)(F)F)cc1)CC2
630,CHEMBL2331657,0.305,COc1ccc(-c2ccc3ncc4c(c3n2)n(-c2ccc(C(C)(C)C#N)cc2)c(=O)n4C)cn1
631,CHEMBL2331658,14.3,COc1ccc(-c2ccc3ncc4c(c3n2)n([C@H]2CC[C@H](OCCO)CC2)c(=O)n4C)cn1
632,CHEMBL2331659,14.3,COc1ccc(-c2ccc3ncc4c(c3n2)n([C@H]2CC[C@H](O)CC2)c(=O)n4C)cn1
633,CHEMBL2331660,6.649,COc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCN(C)CC2)c(=O)n4C)cn1
634,CHEMBL2331661,16.3,COc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCN(C(C)=O)CC2)c(=O)n4C)cn1
635,CHEMBL2331662,19.5,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(C)nc5)nc4c32)CC1
636,CHEMBL2331663,18.2,Cc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCN(C(=O)CO)CC2)c(=O)n4C)cn1
637,CHEMBL2331664,17.2,Cc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCN(C(=O)[C@H](C)O)CC2)c(=O)n4C)cn1
638,CHEMBL2331665,21.9,Cc1ccc(-c2ccc3ncc4c(c3n2)n(C2CCN(C(=O)C(C)(C)O)CC2)c(=O)n4C)cn1
639,CHEMBL2331666,20.2,COCC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(C)nc5)nc4c32)CC1
640,CHEMBL2331667,8.56,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cccc6[nH]ncc56)nc4c32)CC1
641,CHEMBL2331668,3.97,CC(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cnc6[nH]ncc6c5)nc4c32)CC1
642,CHEMBL2331669,4.6,C[C@H](O)C(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cccc6[nH]ncc56)nc4c32)CC1
643,CHEMBL2332920,42.0,NS(=O)(=O)c1ccc(C(=O)N2CCOc3ccc(-c4ccc5nc[nH]c5c4)cc3C2)cc1
644,CHEMBL2332921,42.0,CNS(=O)(=O)c1ccc(C(=O)N2CCOc3ccc(-c4ccc5nc[nH]c5c4)cc3C2)cc1
645,CHEMBL2333365,151.0,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F
646,CHEMBL2333366,16.9,O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc(-c3cnc4ccccc4c3)cc2C1
647,CHEMBL2333379,9.8,O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc(-c3ccc4nc[nH]c4c3)cc2C1
648,CHEMBL2334845,4.0,O=c1n(Cc2nc3c(n2CCCCO)CCCC3)c2cnccc2n1C1CC1
649,CHEMBL2334846,13.0,O=c1n(Cc2nc(Cl)c(Cl)n2CCCCO)c2cnccc2n1C1CC1
650,CHEMBL2334847,2.0,COC(=O)c1nc(Cn2c(=O)n(C3CC3)c3ccncc32)n(CCCCO)c1C
651,CHEMBL2334849,16.0,CC(C)n1nc(Cn2nc3ccccc3c2OCCCO)c2ccccc21
652,CHEMBL2334851,14.0,CC(C)n1nc(Cn2nc3ccccc3c2CCCO)c2ccccc21
653,CHEMBL2334852,32.0,CC(C)n1nc(Cn2c(=O)c3ccccc3n2CCCCO)c2ccccc21
654,CHEMBL2334853,12.0,CC(C)n1nc(Cn2nc3c(c2CCCCO)CCCC3)c2ccccc21
655,CHEMBL2335210,8.0,CC(C)n1nc(CCn2nc(CCCCO)c3ccccc32)c2cnccc21
656,CHEMBL2335211,26.0,CC(C)n1nc(CCn2c(CCCO)nc3ccccc32)c2cnccc21
657,CHEMBL2335212,4.0,Cc1cc(CCn2cc(-c3cccnc3)nc2Cn2c(=O)n(C3CC3)c3ccncc32)no1
658,CHEMBL2335213,2.0,Cc1ccc(CCn2cc(-c3cccnc3)nc2Cn2c(=O)n(C3CC3)c3ccncc32)cn1
659,CHEMBL2335214,3.0,Cc1cc(CCn2cc(-c3cccnc3)nc2Cn2c(=O)n(C3CC3)c3ccncc32)on1
660,CHEMBL2335216,2.2,O=c1n(Cc2nc(-c3cccnc3)cn2CCCCO)c2cnccc2n1C1CC1
661,CHEMBL2335218,2.2,O=c1n(Cc2nc(-c3ncccn3)cn2CCCCO)c2cnccc2n1C1CC1
662,CHEMBL2335219,2.2,O=c1n(Cc2nc(-c3ccccn3)cn2CCCCO)c2cnccc2n1C1CC1
663,CHEMBL2335221,3.1,O=c1n(Cc2nc(-c3nccs3)cn2CCCCO)c2cnccc2n1C1CC1
664,CHEMBL2335224,36.0,COC(=O)N1CCC(n2c(=O)n(Cc3nc4ccccc4n3CCCCO)c3ccccc32)CC1
665,CHEMBL2335225,1.0,COC(=O)N1CCC(n2c(=O)n(Cc3nc(C)c(C)n3CCCCO)c3cnccc32)CC1
666,CHEMBL2335226,6.0,COC(=O)N1CCC(n2ccc(Cc3nc4ccccc4n3CCCCO)n2)CC1
667,CHEMBL2335227,2.0,CC(=O)N1CCC(Cn2nc3ccccc3c2CCCCO)CC1
668,CHEMBL2336327,309.5,COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)cc1CNCCO
669,CHEMBL233706,190.0,CCCC[C@H](NC(=O)O[C@H](Cn1cnc(-c2ccc(C(F)(F)F)cc2)c1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1
670,CHEMBL2337594,6.9,Clc1cccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1
671,CHEMBL2337602,1.5,Clc1cccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl
672,CHEMBL2337607,0.2,Clc1cc(Cl)cc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1
673,CHEMBL2337608,1.3,Clc1cc(Cl)cc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1
674,CHEMBL2338035,10.0,Fc1ccc(O[C@@H](c2ccccc2)[C@H]2CCNC2)c(Cl)c1
675,CHEMBL2338036,6.0,COc1cc(Cl)ccc1O[C@@H](c1ccccc1)[C@H]1CCNC1
676,CHEMBL2338038,1.21,COc1cc([N+](=O)[O-])ccc1O[C@@H](c1ccccc1)[C@H]1CCNC1
677,CHEMBL2338041,0.04,Clc1cc(Cl)c(Cl)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1
678,CHEMBL2338042,1.9,Clc1ccc(Cl)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl
679,CHEMBL2338043,0.6,Clc1ccc(Cl)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1Cl
680,CHEMBL2338048,2.9,Fc1ccc(F)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl
681,CHEMBL2338049,1.1,Fc1ccc(F)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1Cl
682,CHEMBL2338053,16.0,Fc1cc(F)c(F)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1F
683,CHEMBL234367,91.0,CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1
684,CHEMBL2346796,26.0,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2noc(=O)[nH]2)=N1
685,CHEMBL2346797,23.0,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2ccccc2)c2n[nH]c(=O)[nH]2)=N1
686,CHEMBL2346798,231.0,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nccc(=O)[nH]2)=N1
687,CHEMBL2346800,196.0,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nc3ccncc3c(=O)[nH]2)=N1
688,CHEMBL2346801,213.0,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(Cl)c(=O)[nH]2)=N1
689,CHEMBL2346802,73.0,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2ncc(C#N)c(=O)[nH]2)=N1
690,CHEMBL2348091,5.55,O=C(O)CCc1sc(/C=C2\NC(=O)CS2)nc1-c1ccccn1
691,CHEMBL2375365,21.3,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCO)CC3)c2=O)cn1
692,CHEMBL2375953,9.02,Cc1nc(N)nc2c1cc(-c1cnc3ccccc3c1)c(=O)n2[C@H]1CC[C@H](OCC(N)=O)CC1
693,CHEMBL2375956,29.8,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCC(N)=O)CC3)c2=O)cn1
694,CHEMBL2375957,26.2,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCC(N)=O)CC3)c2=O)cc1F
695,CHEMBL2375958,4.58,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCC(N)=O)CC3)c2=O)cn1
696,CHEMBL2375959,4.57,Cc1nc(N)nc2c1cc(-c1cnc3ccccc3c1)c(=O)n2[C@H]1CC[C@@H](OCC(N)=O)CC1
697,CHEMBL2375961,30.1,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCC(N)=O)CC3)c2=O)cn1
698,CHEMBL2375962,0.151,Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2[C@H]1CC[C@@H](OCC(N)=O)CC1
699,CHEMBL2375963,26.2,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCC(N)=O)CC3)c2=O)cc1F
700,CHEMBL2375964,30.3,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCC(N)=O)CC3)c2=O)cn1
701,CHEMBL2375965,19.7,Cc1nc(N)nc2c1cc(-c1cnc3ccccc3c1)c(=O)n2[C@H]1CC[C@H](OCO)CC1
702,CHEMBL2375969,41.6,Cc1nc(N)nc2c1cc(-c1cnc3ccccc3c1)c(=O)n2[C@H]1CC[C@@H](OCO)CC1
703,CHEMBL2375970,23.3,Cc1nc(N)nc2c1cc(-c1cnn(C)c1)c(=O)n2[C@H]1CC[C@@H](OCO)CC1
704,CHEMBL2376092,12.6,Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2[C@H]1CC[C@@H](OCO)CC1
705,CHEMBL2376094,17.9,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCO)CC3)c2=O)cc1F
706,CHEMBL2376095,19.3,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCO)CC3)c2=O)cn1
707,CHEMBL2376096,0.295,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCC(=O)O)CC3)c2=O)cn1
708,CHEMBL2380582,0.6,CCOc1cc2c(-c3cccc(S(N)(=O)=O)c3)n[nH]c2cc1-c1cnn(C)c1
709,CHEMBL2380586,2.69,Cn1cc(-c2cc3[nH]nc(-c4cccc(S(N)(=O)=O)c4)c3cc2NC2CCCCC2)cn1
710,CHEMBL2380587,20.5,CC(=O)Nc1cccc(-c2n[nH]c3cc(-c4cnn(C)c4)c(NC4CCCCC4)cc23)c1
711,CHEMBL2380822,100.0,CCCc1scc(-c2cn[nH]c2)c1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)c1nccc(=O)[nH]1
712,CHEMBL2381186,42.0,COc1ccc(-c2c(-c3nc(C)n4ncnc(N5CCC5)c34)cnn2C)c(C)c1
713,CHEMBL2381188,21.0,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cc2)c2c(N3CC(F)C3)ncnn12
714,CHEMBL2381192,21.5,Cn1ncc(-c2nn(C)c3ncnc(N4CCC4)c23)c1-c1ccc(C(F)(F)F)cc1
715,CHEMBL2381373,16.0,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cnn(CCO)c3)ccc1-2
716,CHEMBL2381820,0.6,CCCC(Nc1ccc(-n2cnc(C(F)(F)F)c2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1
717,CHEMBL2381821,4.0,CCCC(Nc1ccc(-n2cc(C(F)(F)F)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1
718,CHEMBL2381822,4.6,CCCC(Nc1ccc(-n2cc(C(F)(F)F)cn2)nc1)c1ccc(C(=O)NCCC(=O)O)cc1
719,CHEMBL2381823,0.8,CCCC(Nc1cnc(-n2cc(C(F)(F)F)cn2)nc1)c1ccc(C(=O)NCCC(=O)O)cc1
720,CHEMBL2381824,3.1,CCCC(Oc1ccc(-n2cc(C(F)(F)F)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1
721,CHEMBL2381825,2.2,CCCC(Oc1ccc(-n2cc3ccccc3n2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1
722,CHEMBL2381826,0.8,CCCC(Nc1ccc(-n2cc(C(F)(F)F)cn2)cn1)c1ccc(C(=O)NCCC(=O)O)cc1
723,CHEMBL2381827,2.7,CCCC(Nc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1
724,CHEMBL2381828,2.3,CCCC(Oc1ccc(-n2cnc(C(F)(F)F)c2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1
725,CHEMBL2381829,3.4,CCCC(Oc1ccc(-n2cc(C(F)(F)F)cn2)nc1)c1ccc(C(=O)NCCC(=O)O)cc1
726,CHEMBL2381848,3.6,CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1
727,CHEMBL2382414,32.0,N#Cc1cnccc1COc1cnc(N2CCN(C(=O)OCC(F)(F)F)CC2)nc1
728,CHEMBL2382415,22.5,N#Cc1cnccc1COc1cnc(N2CC3CCC(C2)N3C(=O)OCC(F)(F)F)nc1
729,CHEMBL2385096,14.0,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](NCC(F)(F)F)C1
730,CHEMBL2385099,8.8,COc1cccc(NS(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)c1
731,CHEMBL2385105,7.0,CCCC[C@]1(CC)CS(=O)(=O)c2cc(CP(=O)(O)O)c(OC)cc2[C@@H](c2ccccc2)N1
732,CHEMBL2386126,5.895,Cc1cc(Cc2ccccc2)n(O)c(=O)c1
733,CHEMBL2386416,14.215,O=C1/C(=C/c2cccc(O)c2)CNC/C1=C\c1cccc(O)c1
734,CHEMBL2386418,15.45,COc1ccc(/C=C2\CNC/C(=C\c3ccc(OC)c(OC)c3)C2=O)cc1OC
735,CHEMBL2386627,1.1,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@@H]1CCC[C@@H](O)C1
736,CHEMBL2386628,6.7,CO[C@H]1CC[C@H](n2c([C@@H](C)O)nc3cnc4[nH]ccc4c32)CC1
737,CHEMBL2386629,8.35,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)(F)F)CC1
738,CHEMBL2386630,2.8,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)F)CC1
739,CHEMBL2386632,10.0,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCC(F)(F)F)C1
740,CHEMBL2386633,3.7,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](C#N)CC1
741,CHEMBL2386634,4.2,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@@H](C#N)CC1
742,CHEMBL2386635,4.2,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1
743,CHEMBL2386636,7.0,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CCC#N)CC1
744,CHEMBL2386637,24.0,OCc1nc2cnc3[nH]ccc3c2n1C1CCCCC1
745,CHEMBL2386638,23.0,OCCc1nc2cnc3[nH]ccc3c2n1C1CCCCC1
746,CHEMBL2386640,23.0,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1
747,CHEMBL2386641,19.0,CC(C)(O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1
748,CHEMBL2386643,22.0,CC[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1
749,CHEMBL2386645,16.0,OC[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1
750,CHEMBL2386646,25.0,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCN(CC(F)(F)F)CC1
751,CHEMBL2386647,1.9,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1C1CCN(CCC#N)CC1
752,CHEMBL2386648,15.0,CCN1CCC(n2c([C@@H](C)O)nc3cnc4[nH]ccc4c32)C(F)(F)C1
753,CHEMBL2386649,0.2,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@@H]1CCCN(C(=O)CC#N)C1
754,CHEMBL2386653,8.1,C[C@@H](O)c1nc2cnc3[nH]ccc3c2n1[C@H]1CCCOC1
755,CHEMBL2386917,20.5,Cc1cccc2nc(Cn3cnc4ccccc43)cc(=O)n12
756,CHEMBL2386918,21.3,Cc1ccn2c(=O)cc(Cn3cnc4ccccc43)nc2c1
757,CHEMBL2386919,22.2,O=c1cc(Cn2cnc3ccccc32)nc2ccc(Cl)cn12
758,CHEMBL2386920,16.2,CCc1ccc(C)n2c(=O)cc(Cn3cnc4ccccc43)nc12
759,CHEMBL2386921,25.8,COc1ccc2nc(Cn3cnc4ccccc43)cc(=O)n2c1
760,CHEMBL2386922,24.2,Cc1cccn2c(=O)cc(Cn3cnc4ccccc43)nc12
761,CHEMBL2386923,22.9,Cc1sc2nc(Cn3cnc4ccccc43)cc(=O)n2c1C
762,CHEMBL2386924,11.5,O=c1cc(Cn2cnc3ccccc32)nc2scc(-c3ccccc3)n12
763,CHEMBL2386925,23.4,Cc1csc2nc(Cn3cnc4ccccc43)cc(=O)n12
764,CHEMBL2386926,14.3,Cc1cn2c(=O)cc(Cn3cnc4ccccc43)nc2s1
765,CHEMBL2386927,17.3,O=c1cc(Cn2cnc3ccccc32)nc2sccn12
