,chembl_id,value,smiles
69,CHEMBL1077291,10000.0,O=C1Nc2ccc(F)cc2/C1=C1/Nc2ccccc2/C1=N\O
70,CHEMBL1079124,1120.0,C[C@]12CC[C@@H]3OC(=O)[C@@]45C[C@@H](C[C@@H](O)[C@H]4[C@]34CO[C@H](OC1)[C@H]24)[C@@]1(CCC2=C(O1)[C@]13C[C@H]2C[C@@H](O)[C@H]1[C@]12CO[C@@H]4OC[C@](C)(CC[C@@H]1OC3=O)[C@@H]42)C5=O
71,CHEMBL1079125,1620.0,CC1(C)[C@H]2[C@H](O)OC[C@@]23[C@H](C[C@@H]1O)OC(=O)[C@@]12C[C@@H](C[C@@H](O)[C@H]13)[C@@]1(CCC3=C(O1)[C@]14C[C@H]3C[C@@H](O)[C@H]1[C@]13CO[C@@H]5OC[C@](C)(CC[C@@H]1OC4=O)[C@@H]53)C2=O
72,CHEMBL1079358,10000.0,C=C1[C@@H]2C[C@H](O)[C@@H]3[C@](C2)(C(=O)OC2O[C@H](O)[C@@H]4[C@@](C)(CO)CC[C@H](O)[C@]243)[C@@H]1O
73,CHEMBL1079530,10000.0,CC1(C)CC[C@@H]2OC(=O)[C@@]34C[C@@H](C[C@H](O)[C@H]3[C@]23CO[C@@H](O)[C@H]13)[C@@H](CO)C4=O
74,CHEMBL1079531,1770.0,C=C1C(=O)[C@]23C[C@H]1C[C@@H](O)[C@H]2[C@]12CO[C@@H]4OC[C@](C)(CC[C@@H]1OC3=O)[C@@H]42
75,CHEMBL1079532,10000.0,C=C1[C@@H]2C[C@@H](O)[C@@H]3[C@](C2)(C(=O)O[C@H]2CC[C@@]4(C)CO[C@H]5OC[C@]23[C@H]54)[C@@H]1O
76,CHEMBL1079533,10000.0,C=C1[C@@H]2C[C@@H](O)[C@H]3[C@@]45CO[C@@](O)([C@@H](O)[C@@H]4C(C)(C)CC[C@@H]5O)[C@]3(C2)[C@@H]1O
77,CHEMBL1079742,14170.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl
78,CHEMBL1079901,10000.0,C=C1[C@@H]2C[C@@H](O)[C@@H]3[C@](C2)(C(=O)O[C@H]2CC[C@@]4(C)[C@H](O)O[C@H]5OC[C@]23[C@H]54)[C@@H]1O
79,CHEMBL1079935,95000.0,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
80,CHEMBL108,158489.32,NC(=O)N1c2ccccc2C=Cc2ccccc21
81,CHEMBL1080243,10000.0,C=C1[C@@H]2C[C@@H](O)[C@@H]3[C@](C2)(C(=O)O[C@H]2CC[C@]4(C)[C@H]5[C@H](OC[C@@]253)O[C@@H]4O)[C@@H]1O
82,CHEMBL1080423,10000.0,C=C1[C@@H](O)[C@]23[C@H](O)[C@H]1CC[C@H]2[C@@]12CO[C@@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O
83,CHEMBL1080424,10000.0,C=C1[C@@H]2C[C@@H](O)[C@@H]3[C@](C2)(C(=O)O[C@H]2C[C@H](O)C(C)(C)[C@H]4[C@H](O)OC(=O)[C@@]243)[C@@H]1O
84,CHEMBL1080559,153.0,NC(=O)c1cnc(N2CCN(Cc3ccccc3C(F)(F)F)CC2)s1
85,CHEMBL1080909,10.0,NC(=O)c1cnc(N2CCC(Oc3ccccc3C(F)(F)F)CC2)s1
86,CHEMBL1080941,2823.0,NC(=O)c1n[nH]c(N2CCC(Oc3ccccc3C(F)(F)F)CC2)n1
87,CHEMBL1081111,14.0,NC(=O)c1cc(N2CCC(Oc3ccccc3C(F)(F)F)CC2)no1
88,CHEMBL1081112,1019.0,NS(=O)(=O)c1cnc(N2CCC(Oc3ccccc3C(F)(F)F)CC2)s1
89,CHEMBL1081113,174.0,O=C1CCCN1c1cnc(N2CCC(Oc3ccccc3C(F)(F)F)CC2)s1
90,CHEMBL1081214,170.0,COc1cc([C@@H]2c3cc4c(cc3[C@H](OC(=O)CCC(=O)O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
91,CHEMBL1081255,84.0,NC(=O)c1cnc(N2CC[C@H](Oc3ccccc3C(F)(F)F)C2)s1
92,CHEMBL1081257,7.0,NC(=O)c1nnc(N2CCC(Oc3ccccc3C(F)(F)F)CC2)s1
93,CHEMBL1081258,199.0,NC(=O)c1nnc(N2CCC(Oc3ccccc3C(F)(F)F)CC2)o1
94,CHEMBL1081331,10000.0,C=C1C(O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@]12CCC[C@@](C)(CO)[C@H]1[C@H](O)[C@]3(O)OC2
95,CHEMBL1081332,10000.0,C=C1[C@@H]2CC(=O)[C@H]3[C@]45C=CC[C@@](C)(CO)[C@H]4[C@H](O)[C@](O)(OC5)[C@]3(C2)[C@@H]1O
96,CHEMBL1081333,1035.0,C=C1C(=O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@@]12CO[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2OC3=O
